\begin_header
Backscattering file used to find a corresponding Fournier-Forand phase 
function. As described in https://www.oceanopticsbook.info/view/scattering/the-fournier-forand-phase-function
Column headers (depth in m and bb in 1/m):
depth 412	bb440	bb488	bb510	bb532	bb555	bb650	bb676	bb715 
The first data record gives the number of wavelengths and the wavelengths.
\end_header
9	412.0	440.0	488.0	510.0	532.0	555.0	650.0	676.0	715.0
8.70e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
8.80e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
8.90e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
9.00e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
9.10e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
9.20e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
9.30e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
9.40e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
9.50e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
9.60e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
9.70e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
9.80e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
9.90e-01	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.00e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.01e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.02e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.03e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.04e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.05e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.06e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.07e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.08e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.09e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.10e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.11e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.12e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
1.13e+00	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03	4.20e-03
